method,model,dataset,loss,accuracy,auc,loss_test_hosp_0,accuracy_test_hosp_0,auc_test_hosp_0,loss_test_hosp_2,accuracy_test_hosp_2,auc_test_hosp_2,loss_test_hosp_3,accuracy_test_hosp_3,auc_test_hosp_3,AUC_tumor,AUC_stroma,AUC_complex,AUC_lympho,AUC_debris,AUC_mucosa,AUC_adipose,AUC_empty,AUC_Atelectasis,AUC_Cardiomegaly,AUC_Consolidation,AUC_Edema,AUC_Pleural_Effusion,AUC_0,AUC_1,AUC_2,AUC_3
random_weights_bn_training_and_fc,resnet50v2,patch_camelyon17_small,0.682340683431667,0.614100921528616,0.692584650975392,0.656137985339387,0.604379702812913,0.745760640920292,0.71520000084971,0.579735809677876,0.527592391331806,0.691137642976177,0.712664384631109,0.77603919153183,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,resnet50v2,patch_camelyon17_small,0.644179218967833,0.623327831738652,0.687204522881749,0.684863128893432,0.596038243777748,0.716727120199251,0.726471317415324,0.594984172035171,0.520219686773932,0.622906879592229,0.702106054952983,0.782232009285353,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon17_small,0.31293689707915,0.893334825833639,0.953239540259043,0.236681565642357,0.91474860906601,0.969464004039764,0.238049864768982,0.911515057086945,0.969099462032318,0.464079260826111,0.853740811347961,0.921155154705048,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon17_small,0.496813962856929,0.813720961411794,0.897646884123484,0.384799122810364,0.854364335536957,0.92157632112503,0.387225657701492,0.851682484149933,0.914384365081787,0.718417108058929,0.735116064548492,0.856979966163635,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon17_small,0.324150164922078,0.88950252532959,0.953335205713908,0.270056068897247,0.902264595031738,0.965037047863007,0.237221658229828,0.91491287946701,0.967484831809998,0.46517276763916,0.851330101490021,0.92748373746872,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon17_small,0.487077196439107,0.81447966893514,0.894885063171387,0.388991415500641,0.85187429189682,0.916252791881561,0.386520862579346,0.850941777229309,0.914397537708282,0.685719311237335,0.740622937679291,0.854004859924316,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon17_small,0.312237133582433,0.894810756047567,0.951596697171529,0.25409471988678,0.909886240959168,0.965116024017334,0.238421320915222,0.911832511425018,0.969001531600952,0.444195359945297,0.862713515758514,0.920672535896301,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon17_small,0.495240092277527,0.810423751672109,0.890701015790304,0.386837422847748,0.852580904960632,0.916375815868378,0.384640097618103,0.850906491279602,0.914849042892456,0.71424275636673,0.727783858776093,0.840878188610077,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon17_small,0.422613640626272,0.847565750281016,0.926220456759135,0.330806851387024,0.880409181118012,0.942729830741882,0.311695992946625,0.881769239902496,0.943894386291504,0.625338077545166,0.78051882982254,0.892037153244019,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon17_small,0.381954342126846,0.860695739587148,0.9334384004275,0.315204709768295,0.884901404380798,0.946038782596588,0.286125481128693,0.890434324741364,0.952665627002716,0.544532835483551,0.806751489639282,0.901610791683197,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon17_small,0.411612947781881,0.845090687274933,0.924770732720693,0.32853427529335,0.877784490585327,0.942249834537506,0.303336232900619,0.883638620376587,0.946173787117004,0.602968335151672,0.773848950862885,0.885888576507568,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.814569393793742,0.60188948114713,0.727672338485718,0.589838445186615,0.739349901676178,0.818140387535095,1.09471750259399,0.467949777841568,0.57928192615509,0.759152233600616,0.598368763923645,0.785594701766968,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.862767561290703,0.571595626387102,0.67035285121397,0.603426876931237,0.722196560888195,0.753258309425441,1.11316147823454,0.42734214428617,0.579012817260572,0.769252243081806,0.548643319926713,0.781373224264672,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.827103486008092,0.574367085240252,0.721081137220516,0.625580799937171,0.72652874192115,0.811895263699425,1.11518853028954,0.429622402999671,0.557032394620659,0.761559100540783,0.595951254061074,0.768621758842619,,,,,,,,,,,,,,,,,
fc_then_bn_lr,inceptionv3,patch_camelyon17_small,0.481245557467143,0.813852032025655,0.895610908667246,0.385438621044159,0.852681875228882,0.917143702507019,0.388641119003296,0.847473382949829,0.914900064468384,0.669656932353973,0.741400837898254,0.854788959026337,,,,,,,,,,,,,,,,,
fc_then_bn_lr,inceptionv3,patch_camelyon17_small,0.483138363606127,0.813079719190212,0.894999917215531,0.389763512663845,0.852265639066354,0.909185502514186,0.397221962037883,0.846511595717033,0.912283033958618,0.681381181446791,0.741374997982305,0.852407764966086,,,,,,,,,,,,,,,,,
fc_then_bn_lr,inceptionv3,patch_camelyon17_small,0.479923654768584,0.817438511227372,0.903964751687763,0.384678786008689,0.857040564850744,0.923225357136684,0.384092339027204,0.853587255482158,0.921968867736596,0.665473346693017,0.749771712288903,0.856815461770306,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon17_small,0.66742330789566,0.636051376660665,0.718510230382284,0.637960016727448,0.657867312431335,0.774170458316803,0.633066892623901,0.640557765960693,0.707239747047424,0.731243014335632,0.609729051589966,0.674120485782623,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon17_small,0.674797343762361,0.625100493406638,0.714549327430366,0.644911065570183,0.650117170558448,0.767838031261759,0.643554252372789,0.634040449054593,0.706279477006112,0.747194663422525,0.609527202239491,0.67011715916751,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon17_small,0.652060330934082,0.639748176909358,0.737447863228099,0.628244360322116,0.659582939030787,0.788514447670874,0.629999487006755,0.643965322588414,0.710788887886362,0.717195263038054,0.613300347363308,0.687452373093257,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon17_small,0.705505351225535,0.5,0.551074425379435,0.704267978668213,0.5,0.571691870689392,0.708128929138184,0.5,0.40765768289566,0.704119145870209,0.5,0.673873722553253,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon17_small,0.738837021513528,0.434742022003515,0.546824478150592,0.760482139382685,0.480106955455873,0.517630890690889,0.745021817623829,0.423116731971176,0.378294932034501,0.713441378450237,0.482828599227965,0.665024847196903,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon17_small,0.735246232648238,0.428743414774755,0.50444374010636,0.727203071995832,0.485167929943192,0.53266800804255,0.766717085308902,0.466288241600085,0.338950055517459,0.709219817353007,0.488634020758566,0.660818015822226,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon17_small,0.469785352547963,0.813864250977834,0.894606908162435,0.425341546535492,0.833568871021271,0.901614010334015,0.39106547832489,0.846744418144226,0.912555754184723,0.592949032783508,0.761279463768005,0.869650959968567,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon17_small,0.470603891280204,0.812193769910586,0.889662596068823,0.438348774530353,0.83191263799271,0.894682673687994,0.391477233801003,0.842668993487814,0.909717102071094,0.593701703550744,0.755509838119618,0.863252380541136,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon17_small,0.394706159830093,0.860261599222819,0.936635831991831,0.354197949171066,0.87786865234375,0.94394451379776,0.28170770406723,0.891327857971191,0.953869640827179,0.548212826251984,0.811588287353516,0.912093341350555,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon17_small,0.381094191443973,0.868194137460126,0.940578978954856,0.353190194983598,0.87815601032293,0.944309316971787,0.272367205548576,0.892983329278775,0.957755059535386,0.535529465969548,0.818067117419901,0.920798574476231,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.837080776691437,0.5,0.550431768099467,0.836686491966248,0.5,0.587404906749725,0.838075280189514,0.5,0.509984791278839,0.836480557918549,0.5,0.553905606269836,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.867385116623145,0.435744216545186,0.479842493768553,0.845994047019136,0.461531005976477,0.562159446722261,0.880335656230674,0.490933531454997,0.481997150134997,0.852183943575862,0.447727467310655,0.527266867086913,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon17_small,0.8444884586256,0.480317161450792,0.549912936559506,0.871395366877994,0.495679015702613,0.541199072550528,0.865738591233731,0.497457272155971,0.465002313040054,0.865459214165523,0.492032686430488,0.542949007544316,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon17_small,0.275732780496279,0.90279358625412,0.959995289643606,0.278075337409973,0.896880686283112,0.963067471981049,0.235174283385277,0.91406637430191,0.968115031719208,0.313948720693588,0.897433698177338,0.94880336523056,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.348196407159169,0.869562407334646,0.931243936220805,0.31540048122406,0.87039840221405,0.940331280231476,0.3504458963871,0.870599865913391,0.93370109796524,0.378742843866348,0.867688953876495,0.919699430465698,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon17_small,0.278212323784828,0.905214250087738,0.960773984591166,0.269145518541336,0.900245666503906,0.962914049625397,0.247347429394722,0.915829956531525,0.969407498836517,0.318144023418427,0.899567127227783,0.950000405311584,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.346893946329753,0.873627742131551,0.934538503487905,0.319681763648987,0.874301791191101,0.937099575996399,0.352832734584808,0.868471801280975,0.935382306575775,0.368167340755463,0.878109633922577,0.93113362789154,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon17_small,0.272554089625676,0.903651694456736,0.960727135340373,0.264845132827759,0.90027928352356,0.964832305908203,0.253638923168182,0.910068869590759,0.965090751647949,0.299178212881088,0.90060693025589,0.952258348464966,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.342897097269694,0.871269365151723,0.934164106845856,0.304543405771255,0.875832855701447,0.94301050901413,0.356868326663971,0.863416194915772,0.932496070861816,0.367279559373856,0.874559044837952,0.926985740661621,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17_small,0.256049995621045,0.91189960638682,0.97133614619573,0.228034660220146,0.910710692405701,0.973141074180603,0.280304133892059,0.905318975448608,0.975232243537903,0.259811192750931,0.919669151306152,0.965635120868683,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17_small,0.294170573353767,0.89221316576004,0.962477723757426,0.225286051630974,0.908439338207245,0.970471382141113,0.327677994966507,0.881733953952789,0.958481907844543,0.329547673463821,0.886466205120087,0.958479881286621,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17_small,0.2305898219347,0.914336462815603,0.969741622606913,0.247327744960785,0.9034423828125,0.974052965641022,0.192405119538307,0.924765467643738,0.977171003818512,0.252036601305008,0.91480153799057,0.958000898361206,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,0.973587393760681,0.498113840818405,0.623578955729802,0.852311193943024,0.552762627601624,0.702403545379639,1.1978497505188,0.437181085348129,0.388428539037705,0.870601236820221,0.504397809505463,0.779904782772064,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,1.01265108585358,0.562979737917582,0.752360622088114,1.25973856449127,0.51721179485321,0.737208664417267,0.714857816696167,0.618407130241394,0.770507633686066,1.06335687637329,0.553320288658142,0.749365568161011,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,1.10398876667023,0.500549266735713,0.690207521120707,1.03010082244873,0.504172563552856,0.744973480701447,1.24070620536804,0.493439465761185,0.480444073677063,1.04115927219391,0.504035770893097,0.845205008983612,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17_small,1.02509681383769,0.563020139932632,0.786839127540588,0.870958209037781,0.666616201400757,0.838346004486084,1.07241988182068,0.461283415555954,0.662926077842712,1.1319123506546,0.561160802841187,0.859245300292969,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17_small,1.10809663685403,0.532588253007028,0.777893489000213,0.925302914654792,0.652416553311069,0.823932411656071,1.08047580017163,0.437953775952005,0.624592158574435,1.14208427237854,0.519392317395039,0.832109254066951,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17_small,1.02938129833301,0.552049310112278,0.786593582009644,0.903424158128768,0.659487976546761,0.811741257618199,1.11398136146923,0.432549004162564,0.653360748981557,1.13962523874841,0.547462942836622,0.82165269458465,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17_small,0.328225374221802,0.883629322052002,0.942858060201009,0.30184856057167,0.879214644432068,0.94659024477005,0.311971098184586,0.890128612518311,0.949398279190064,0.370856463909149,0.881544709205627,0.932585656642914,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17_small,0.325303849642264,0.884290983470192,0.94907011964628,0.288962193266057,0.884510825442513,0.947122037905773,0.308030544498778,0.899304985899686,0.959932511914044,0.36981077941,0.883428456908338,0.935787287538692,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17_small,0.320615967630371,0.884105331473874,0.945787287009026,0.297829765466384,0.883993074885512,0.949023198611195,0.296838571659897,0.891241255127122,0.951008617788256,0.369673453602881,0.889763979239397,0.938810649427338,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17_small,0.558588693539302,0.779586533705393,0.893953363100688,0.345124334096909,0.867437243461609,0.929707109928131,0.924887239933014,0.605474174022675,0.833377718925476,0.405754506587982,0.865848183631897,0.918775260448456,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17_small,0.560389001092998,0.773075434723652,0.878559957163906,0.35518961808497,0.858946418663372,0.924278748711027,0.928645979210994,0.596244516442843,0.830465190116355,0.409544449193927,0.853498188220209,0.909062914906991,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17_small,0.559305556221729,0.775752269277759,0.884033690809731,0.34621717767004,0.854385647862312,0.923874067627732,0.939109532198581,0.601227823143933,0.828967114906084,0.40995610386417,0.859669206235247,0.910139101238322,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17_small,0.729544887940089,0.829731365044912,0.928210417429606,0.459611624479294,0.869641304016113,0.935580313205719,0.929019451141357,0.737037658691406,0.913116157054901,0.800003588199616,0.882515132427216,0.935934782028198,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17_small,0.731339807565254,0.824933705930437,0.924401243976714,0.463152433404741,0.859461791841078,0.932275770825419,0.936010759153537,0.734910563567382,0.912675976574277,0.804454149588631,0.877152505917261,0.934484575206421,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17_small,0.713382277221102,0.832632520483166,0.930082079714068,0.444405159628915,0.874604413152716,0.937715104835499,0.928093312096908,0.749071784144194,0.917319278461373,0.782333133526718,0.883351953292005,0.94224462344137,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.325103988250097,0.880748788515727,0.941896637280782,0.286540180444717,0.88291609287262,0.949902236461639,0.322279006242752,0.881004989147186,0.946030795574188,0.36649277806282,0.878325283527374,0.929756879806519,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.329020121195231,0.871041009358139,0.937365011469822,0.293769136343836,0.879900704696874,0.943292243357244,0.326062010714989,0.871155540373704,0.942898482665081,0.368001441361842,0.874398857118481,0.923305266424922,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17_small,0.322599346236133,0.882365832252005,0.945256648211986,0.284224138982171,0.89245007635962,0.957720230951831,0.313755576106969,0.881466752393538,0.950673751192224,0.365811198748207,0.884475309076985,0.933472683441675,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,0.848245739936829,0.600010454654694,0.817789375782013,0.919832706451416,0.580102980136871,0.869263112545013,0.759565711021423,0.621428728103638,0.776233971118927,0.865338802337647,0.598499655723572,0.807871043682098,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,0.894859218236743,0.570865481707226,0.808627016423367,0.938582864532123,0.561453861497652,0.858586222756832,0.805478333074582,0.593614135292076,0.700209676252652,0.871050419455885,0.549316691680902,0.794925927101886,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17_small,0.863610677121161,0.587594089047196,0.752434882151043,0.93397892889378,0.557883662318102,0.843795686182233,0.794290266519435,0.61752972979173,0.74052066062604,0.898039219096758,0.571071138053866,0.798634970760485,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17_small,0.248358989755313,0.91391791899999,0.964556872844696,0.216583654284477,0.914193391799927,0.973731398582458,0.223874986171722,0.918157875537872,0.973347902297974,0.304618328809738,0.90940248966217,0.946591317653656,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17_small,0.392538110415141,0.85783584912618,0.946327924728394,0.271761149168015,0.891547203063965,0.960541248321533,0.463133752346039,0.831354200839996,0.935038566589356,0.442719429731369,0.850606143474579,0.943403959274292,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17_small,0.255077386895816,0.90388149023056,0.973888218402862,0.260501444339752,0.892910003662109,0.97619891166687,0.301981598138809,0.890493094921112,0.973407626152039,0.202749118208885,0.92824137210846,0.972058117389679,,,,,,,,,,,,,,,,,
